path,language,duration_s,clipping_rate,vad_ratio,hard_reject_reason
data\audios\bengali\train-00004-of-00096\57743709-1bf3-4ebb-819f-efca218095bd_0_chunk_10.flac,bengali,1.951,0.0,0.2153846153846154,vad_ratio=0.2154 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\57743709-1bf3-4ebb-819f-efca218095bd_0_chunk_6.flac,bengali,0.353,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\57743709-1bf3-4ebb-819f-efca218095bd_0_chunk_11.flac,bengali,5.984,0.0,0.04020100502512563,vad_ratio=0.0402 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\57743709-1bf3-4ebb-819f-efca218095bd_0_chunk_12.flac,bengali,7.158,0.0,0.2605042016806723,vad_ratio=0.2605 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\57743709-1bf3-4ebb-819f-efca218095bd_0_chunk_9.flac,bengali,2.898,0.0,0.010416666666666666,vad_ratio=0.0104 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\76d5ef03-736f-4ce1-acf8-f8edadbc45e6_1_chunk_16.flac,bengali,2.032,0.0,0.13432835820895522,vad_ratio=0.1343 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\76d5ef03-736f-4ce1-acf8-f8edadbc45e6_1_chunk_27.flac,bengali,0.5,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\76d5ef03-736f-4ce1-acf8-f8edadbc45e6_1_chunk_9.flac,bengali,0.371,0.0,0.16666666666666666,vad_ratio=0.1667 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\84b84e99-56a3-4f38-9a9a-867c4cdeaac8_1_chunk_3.flac,bengali,0.353,0.0,0.2727272727272727,vad_ratio=0.2727 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\90d9f1f5-fdfd-44a5-b763-3aba98614964_0_chunk_19.flac,bengali,0.352,0.0,0.09090909090909091,vad_ratio=0.0909 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\b3857566-cdbf-49a1-a1db-9daa68175796_1_chunk_8.flac,bengali,1.413,0.0,0.2765957446808511,vad_ratio=0.2766 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\b3857566-cdbf-49a1-a1db-9daa68175796_1_chunk_9.flac,bengali,1.081,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\d64ed6a3-1ccc-4ef2-834b-52482c342926_0_chunk_14.flac,bengali,1.505,0.0,0.14,vad_ratio=0.14 < adaptive_floor=0.2966
data\audios\bengali\train-00004-of-00096\db2fe55b-21f7-4ee9-b786-04fab948d983_1_chunk_16.flac,bengali,3.681,0.0,0.27049180327868855,vad_ratio=0.2705 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\10cbf20f-084e-4739-97ff-cc029399983e_0_chunk_24.flac,bengali,2.478,0.0,0.18292682926829268,vad_ratio=0.1829 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\10cbf20f-084e-4739-97ff-cc029399983e_0_chunk_25.flac,bengali,4.346,0.0,0.06944444444444445,vad_ratio=0.0694 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\285cc43c-45ff-4f78-9b24-7e8e67746412_1_chunk_7.flac,bengali,0.71,0.0,0.21739130434782608,vad_ratio=0.2174 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\35ee8a75-adcd-4b4d-acb9-22ced7fa6917_1_chunk_13.flac,bengali,2.19,0.0,0.2465753424657534,vad_ratio=0.2466 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\40bccbf0-9764-4f8d-8bbd-4f82f761cd63_0_chunk_12.flac,bengali,3.908,0.0,0.18461538461538463,vad_ratio=0.1846 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\49ba4d70-67d4-4eac-ac1a-5e9256f24a73_1_chunk_18.flac,bengali,0.542,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\825ff810-869e-43c8-a1db-aef3343f0660_0_chunk_1.flac,bengali,1.02,0.0,0.29411764705882354,vad_ratio=0.2941 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\90d0dc24-7b61-4713-bfe6-81ccee8d0d3a_1_chunk_13.flac,bengali,1.655,0.0,0.21818181818181817,vad_ratio=0.2182 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b244df83-71ac-4d61-b162-2bc7ed7faf26_1_chunk_14.flac,bengali,1.905,0.0,0.2698412698412698,vad_ratio=0.2698 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_10.flac,bengali,1.393,0.0,0.13043478260869565,vad_ratio=0.1304 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_11.flac,bengali,1.059,0.0,0.17142857142857143,vad_ratio=0.1714 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_17.flac,bengali,2.523,0.0,0.03571428571428571,vad_ratio=0.0357 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_2.flac,bengali,0.83,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_16.flac,bengali,2.863,0.0,0.22105263157894736,vad_ratio=0.2211 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_4.flac,bengali,0.51,0.0,0.17647058823529413,vad_ratio=0.1765 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_20.flac,bengali,1.229,0.0,0.05,vad_ratio=0.05 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_3.flac,bengali,1.291,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_18.flac,bengali,4.173,0.0,0.22302158273381295,vad_ratio=0.223 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_15.flac,bengali,5.46,0.0,0.14835164835164835,vad_ratio=0.1484 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_14.flac,bengali,6.113,0.0,0.29064039408866993,vad_ratio=0.2906 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_7.flac,bengali,2.366,0.0,0.01282051282051282,vad_ratio=0.0128 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_19.flac,bengali,7.005,0.0,0.2703862660944206,vad_ratio=0.2704 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_6.flac,bengali,4.946,0.0,0.24390243902439024,vad_ratio=0.2439 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_8.flac,bengali,5.512,0.0,0.10382513661202186,vad_ratio=0.1038 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\b6edeccc-9a37-48b1-b719-ed3067fdaa5c_1_chunk_9.flac,bengali,5.49,0.0,0.01639344262295082,vad_ratio=0.0164 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\d917e57c-8eeb-4a3b-b7f0-0771700069aa_0_chunk_19.flac,bengali,0.618,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\dbb42240-1223-4c54-ad33-f0f0a74d829e_1_chunk_28.flac,bengali,0.543,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\ebc94b22-7644-420e-8d15-07b7e34cff69_1_chunk_7.flac,bengali,0.738,0.0,0.2916666666666667,vad_ratio=0.2917 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\f2157738-b92f-4109-82ad-3dd9ff8e2e26_1_chunk_13.flac,bengali,2.716,0.0,0.24444444444444444,vad_ratio=0.2444 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\f2157738-b92f-4109-82ad-3dd9ff8e2e26_1_chunk_8.flac,bengali,0.734,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\f2157738-b92f-4109-82ad-3dd9ff8e2e26_1_chunk_12.flac,bengali,5.985,0.0,0.2613065326633166,vad_ratio=0.2613 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\f3e0ad3d-be75-49ea-9741-39fae2512062_1_chunk_14.flac,bengali,3.133,0.0,0.2403846153846154,vad_ratio=0.2404 < adaptive_floor=0.2966
data\audios\bengali\train-00005-of-00096\f792dfb3-de51-4013-9e35-b980d98f2611_1_chunk_24.flac,bengali,2.178,0.0,0.2638888888888889,vad_ratio=0.2639 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\08892f5b-ddb9-4d50-a0e2-231b2dd30707_1_chunk_27.flac,bengali,1.094,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\09314f45-a78f-4ee8-9e72-4285f43db20f_0_chunk_1.flac,bengali,2.43,0.0,0.20987654320987653,vad_ratio=0.2099 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\09314f45-a78f-4ee8-9e72-4285f43db20f_0_chunk_3.flac,bengali,2.124,0.0,0.18571428571428572,vad_ratio=0.1857 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\09314f45-a78f-4ee8-9e72-4285f43db20f_0_chunk_2.flac,bengali,2.194,0.0,0.0684931506849315,vad_ratio=0.0685 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\09314f45-a78f-4ee8-9e72-4285f43db20f_0_chunk_8.flac,bengali,6.925,0.0,0.2608695652173913,vad_ratio=0.2609 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\10ad1910-3bef-4f6a-a393-680d52d531ad_0_chunk_13.flac,bengali,2.476,0.0,0.1951219512195122,vad_ratio=0.1951 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883576014_chunk_1.flac,bengali,0.55,0.0,0.16666666666666666,vad_ratio=0.1667 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883673455_chunk_11.flac,bengali,3.887,0.0,0.2558139534883721,vad_ratio=0.2558 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883685464_chunk_1.flac,bengali,16.532,0.0,0.16333938294010888,vad_ratio=0.1633 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883787089_chunk_1.flac,bengali,22.227,0.0,0.2716216216216216,vad_ratio=0.2716 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883955796_chunk_11.flac,bengali,6.687,0.0,0.2927927927927928,vad_ratio=0.2928 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883955796_chunk_3.flac,bengali,5.919,0.0,0.28426395939086296,vad_ratio=0.2843 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883955796_chunk_14.flac,bengali,9.584,0.0,0.16927899686520376,vad_ratio=0.1693 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883955796_chunk_2.flac,bengali,14.176,0.0,0.2817796610169492,vad_ratio=0.2818 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1407374883955796_chunk_9.flac,bengali,6.448,0.0,0.2523364485981308,vad_ratio=0.2523 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1e1d0ddc-41d1-4a28-9492-1c58c3a05d53_1_chunk_17.flac,bengali,1.708,0.0,0.19642857142857142,vad_ratio=0.1964 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1e52d68e-c59a-43ab-92e1-853b59642304_0_chunk_11.flac,bengali,2.638,0.0,0.2413793103448276,vad_ratio=0.2414 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\1e52d68e-c59a-43ab-92e1-853b59642304_0_chunk_2.flac,bengali,4.339,0.0,0.2013888888888889,vad_ratio=0.2014 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\258961c1-d08d-4c80-a4f3-e5c0a0e5859c_1_chunk_10.flac,bengali,0.352,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\32756db8-503d-4939-84dd-ac751689bdec_1_chunk_4.flac,bengali,3.34,0.0,0.1981981981981982,vad_ratio=0.1982 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\3565806a-ea99-46a0-be71-7bd282c54fcf_0_chunk_6.flac,bengali,2.176,0.0,0.16666666666666666,vad_ratio=0.1667 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\40c782b9-94a9-4590-962e-c9e8c2759183_0_chunk_22.flac,bengali,1.5,0.0,0.24,vad_ratio=0.24 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\56444971-ee5e-47c6-8c3a-389dafbfa971_0_chunk_4.flac,bengali,0.735,0.0,0.125,vad_ratio=0.125 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\56af5877-5f75-4cf0-a1e2-284e34c1e4ff_1_chunk_11.flac,bengali,0.547,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\56af5877-5f75-4cf0-a1e2-284e34c1e4ff_1_chunk_15.flac,bengali,4.382,0.0,0.2534246575342466,vad_ratio=0.2534 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\5c80bc07-991a-4648-986c-1cf960eed141_1_chunk_7.flac,bengali,0.329,0.0,0.2,vad_ratio=0.2 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\62f0008f-b857-4539-b916-8bd8cc041c98_0_chunk_16.flac,bengali,0.737,0.0,0.2916666666666667,vad_ratio=0.2917 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\62f0008f-b857-4539-b916-8bd8cc041c98_0_chunk_15.flac,bengali,4.0,0.0,0.2932330827067669,vad_ratio=0.2932 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\67fb5c1d-c9f0-41eb-bfa5-097c8ccf87b5_1_chunk_38.flac,bengali,1.599,0.0,0.2641509433962264,vad_ratio=0.2642 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\69e93966-6de6-4e36-87ee-3ed444122bc3_0_chunk_16.flac,bengali,1.887,0.0,0.27419354838709675,vad_ratio=0.2742 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\6ab727ba-4f67-4048-9482-434798e2a5d6_1_chunk_18.flac,bengali,0.375,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\80c4f442-7f78-4907-8b41-c0abaca90293_0_chunk_5.flac,bengali,1.119,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\8142328f-ded1-4f71-9f67-a86c7902e36e_1_chunk_14.flac,bengali,1.695,0.0,0.19642857142857142,vad_ratio=0.1964 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\8142328f-ded1-4f71-9f67-a86c7902e36e_1_chunk_7.flac,bengali,0.64,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\8142328f-ded1-4f71-9f67-a86c7902e36e_1_chunk_6.flac,bengali,0.735,0.0,0.125,vad_ratio=0.125 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\894efe9b-b1b9-414a-9b05-e5e9bfb780c5_0_chunk_17.flac,bengali,0.549,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\8e1a650e-17f9-4a20-acd8-79b2dee40402_1_chunk_1.flac,bengali,2.567,2.4347487339306584e-05,0.2235294117647059,vad_ratio=0.2235 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ae5e6d47-d7f3-441e-accd-02648efb0da9_0_chunk_11.flac,bengali,1.866,0.0,0.1935483870967742,vad_ratio=0.1935 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ae5e6d47-d7f3-441e-accd-02648efb0da9_0_chunk_14.flac,bengali,1.682,0.0,0.26785714285714285,vad_ratio=0.2679 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ae5e6d47-d7f3-441e-accd-02648efb0da9_0_chunk_1.flac,bengali,4.539,0.0,0.13245033112582782,vad_ratio=0.1325 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ae5e6d47-d7f3-441e-accd-02648efb0da9_0_chunk_12.flac,bengali,4.485,0.0,0.09395973154362416,vad_ratio=0.094 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ae5e6d47-d7f3-441e-accd-02648efb0da9_0_chunk_7.flac,bengali,4.704,0.0,0.14102564102564102,vad_ratio=0.141 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\b5c39ead-4e48-492e-ae2c-e6edfc634e23_0_chunk_11.flac,bengali,3.249,0.0,0.21296296296296297,vad_ratio=0.213 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\b65cc756-4b82-408e-a67c-8ccbf28eb99c_1_chunk_6.flac,bengali,0.447,0.0,0.21428571428571427,vad_ratio=0.2143 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\bbc27a98-d703-4779-b164-259e2b8e92d3_0_chunk_13.flac,bengali,2.401,0.0,0.275,vad_ratio=0.275 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\c1c84a55-ac5e-461a-8048-7f688476c8e9_0_chunk_13.flac,bengali,0.64,0.0,0.19047619047619047,vad_ratio=0.1905 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ce552ac7-ff0a-40db-be07-f31ffbe4d90c_0_chunk_15.flac,bengali,3.254,0.0,0.12962962962962962,vad_ratio=0.1296 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ce75da07-b923-4205-8978-c54742ca35fc_0_chunk_5.flac,bengali,0.64,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ce75da07-b923-4205-8978-c54742ca35fc_0_chunk_6.flac,bengali,0.737,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\cf46bbcd-74c0-402a-917e-42c8c20672bd_0_chunk_1.flac,bengali,2.431,0.0,0.2345679012345679,vad_ratio=0.2346 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\cf46bbcd-74c0-402a-917e-42c8c20672bd_0_chunk_17.flac,bengali,2.432,0.0,0.2962962962962963,vad_ratio=0.2963 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\db459158-0a91-4a8c-8d4e-5c960d0c3207_1_chunk_8.flac,bengali,0.643,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\dc856d2d-d4fd-461d-ac2b-72b97653ec96_0_chunk_6.flac,bengali,1.311,0.0,0.2558139534883721,vad_ratio=0.2558 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\df2bd67e-999b-4c61-8be5-632ceef9b042_0_chunk_1.flac,bengali,1.2,0.0,0.275,vad_ratio=0.275 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\dc856d2d-d4fd-461d-ac2b-72b97653ec96_0_chunk_9.flac,bengali,2.449,0.0,0.1728395061728395,vad_ratio=0.1728 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\df2bd67e-999b-4c61-8be5-632ceef9b042_0_chunk_13.flac,bengali,1.566,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\df2bd67e-999b-4c61-8be5-632ceef9b042_0_chunk_18.flac,bengali,2.556,0.0,0.047058823529411764,vad_ratio=0.0471 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\dc856d2d-d4fd-461d-ac2b-72b97653ec96_0_chunk_11.flac,bengali,14.047,0.0,0.25213675213675213,vad_ratio=0.2521 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\ee33de7c-3ec1-4c4f-a24c-39fe7bdcc357_0_chunk_14.flac,bengali,0.351,0.0,0.09090909090909091,vad_ratio=0.0909 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\f54c0f20-c8aa-4f87-90c3-a81a934c0cef_1_chunk_15.flac,bengali,0.543,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\f54c0f20-c8aa-4f87-90c3-a81a934c0cef_1_chunk_19.flac,bengali,0.447,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\f54c0f20-c8aa-4f87-90c3-a81a934c0cef_1_chunk_21.flac,bengali,0.64,0.0,0.14285714285714285,vad_ratio=0.1429 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\f54c0f20-c8aa-4f87-90c3-a81a934c0cef_1_chunk_7.flac,bengali,0.473,0.0,0.13333333333333333,vad_ratio=0.1333 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\f7cab595-cc06-49cd-b35f-425e6ecf59ef_1_chunk_2.flac,bengali,4.385,0.0,0.1095890410958904,vad_ratio=0.1096 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\fb7a8a20-132e-4d62-bda7-2fa4b1d8c30d_0_chunk_24.flac,bengali,0.738,0.0,0.20833333333333334,vad_ratio=0.2083 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\fb7a8a20-132e-4d62-bda7-2fa4b1d8c30d_0_chunk_31.flac,bengali,2.002,0.0,0.21212121212121213,vad_ratio=0.2121 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\fb7a8a20-132e-4d62-bda7-2fa4b1d8c30d_0_chunk_32.flac,bengali,1.804,0.0,0.2,vad_ratio=0.2 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\fb7a8a20-132e-4d62-bda7-2fa4b1d8c30d_0_chunk_26.flac,bengali,4.29,0.0,0.16783216783216784,vad_ratio=0.1678 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\fb7a8a20-132e-4d62-bda7-2fa4b1d8c30d_0_chunk_4.flac,bengali,0.832,0.0,0.18518518518518517,vad_ratio=0.1852 < adaptive_floor=0.2966
data\audios\bengali\valid-00000-of-00001\fb7a8a20-132e-4d62-bda7-2fa4b1d8c30d_0_chunk_40.flac,bengali,4.317,0.0,0.2867132867132867,vad_ratio=0.2867 < adaptive_floor=0.2966
data\audios\gujarati\train-00000-of-00032\3377699720666268_chunk_1.flac,gujarati,1.383,0.0,0.2826086956521739,vad_ratio=0.2826 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3377699720680300_chunk_2.flac,gujarati,5.588,0.0,0.3010752688172043,vad_ratio=0.3011 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3377699720682137_chunk_21.flac,gujarati,0.642,0.0,0.23809523809523808,vad_ratio=0.2381 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3377699720682137_chunk_23.flac,gujarati,0.446,0.0,0.21428571428571427,vad_ratio=0.2143 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3377699720682137_chunk_32.flac,gujarati,0.447,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3377699720682180_chunk_3.flac,gujarati,1.847,0.0,0.19672131147540983,vad_ratio=0.1967 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3377699720682180_chunk_2.flac,gujarati,5.055,0.0,0.23809523809523808,vad_ratio=0.2381 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3465d649-f502-40b5-8867-a9de53b6249b_0_chunk_15.flac,gujarati,0.447,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\3465d649-f502-40b5-8867-a9de53b6249b_0_chunk_16.flac,gujarati,0.833,0.0,0.14814814814814814,vad_ratio=0.1481 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\47b04475-0917-405e-8418-35ebaa2991e5_0_chunk_7.flac,gujarati,5.611,0.0,0.12299465240641712,vad_ratio=0.123 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\47b04475-0917-405e-8418-35ebaa2991e5_0_chunk_3.flac,gujarati,5.384,1.1608469539375928e-05,0.3016759776536313,vad_ratio=0.3017 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\47f00187-c532-4f47-a51a-9d58e63b1a4a_1_chunk_10.flac,gujarati,4.524,0.0,0.25333333333333335,vad_ratio=0.2533 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\47f00187-c532-4f47-a51a-9d58e63b1a4a_1_chunk_8.flac,gujarati,1.409,0.0,0.2826086956521739,vad_ratio=0.2826 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\6027d474-48b5-4429-9139-26bf001a2534_1_chunk_10.flac,gujarati,0.639,0.0,0.23809523809523808,vad_ratio=0.2381 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\883ae94f-69e5-4cdc-8e1d-5bf8aeddc7c6_0_chunk_13.flac,gujarati,1.792,0.0,0.13559322033898305,vad_ratio=0.1356 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\903e901c-5465-4f89-8aa9-76b3fbbca995_0_chunk_13.flac,gujarati,1.791,0.0,0.13559322033898305,vad_ratio=0.1356 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\903e901c-5465-4f89-8aa9-76b3fbbca995_0_chunk_7.flac,gujarati,1.119,0.0,0.24324324324324326,vad_ratio=0.2432 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\903e901c-5465-4f89-8aa9-76b3fbbca995_0_chunk_8.flac,gujarati,2.464,0.0,0.2682926829268293,vad_ratio=0.2683 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\ace361b0-8862-48c2-b974-b2d330e4108c_0_chunk_21.flac,gujarati,1.502,0.0,0.22,vad_ratio=0.22 < adaptive_floor=0.3056
data\audios\gujarati\train-00000-of-00032\be720ca1-41b8-40bf-84a3-3e8852f96041_0_chunk_13.flac,gujarati,1.409,0.0,0.2826086956521739,vad_ratio=0.2826 < adaptive_floor=0.3056
